#
#
imagen;https://www.worten.es//i/98a45726612d74e3cfc7f0be8f9ee8106e61a600.jpg
nombre;Smartphone WIKO View (5.7'' - 3 GB - 32 GB - Rojo)
precio;0,00
Diagonal de la pantalla;5.7
Referencia;MRKEAN-6943279414472
EAN;6943279414472
Marca;WIKO
Modelo;View
Garantía;2 años
Color;Rojo
RAM;3 GB
Memoria interna;32 GB
Potencia de la batería;2900 mAh
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-wiko-view-5-7-3-gb-32-gb-rojo-MRKEAN-6943279414472
#
imagen;https://www.worten.es//i/6959869f453f93b55fbbee46d22cdc7580a2aa63.jpg
nombre;Teléfono móvil DORO 6520 (2.8'' - 2G - blanco)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-7322460071189
EAN;7322460071189
Marca;DORO
Modelo;6520
Garantía;2 años
Color;blanco
Diagonal de la pantalla;2.8
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-doro-6520-2-8-2g-blanco-MRKEAN-7322460071189
#
imagen;https://www.worten.es//i/ace206733b2de45a9a3dbe1be7e5e212d2b9f2de.jpg
nombre;Smartphone LG F6 (Blanco)
precio;0,00
Referencia;MRKEAN-8808992087830
EAN;8808992087830
Marca;LG
Modelo;F6
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-lg-f6-blanco-MRKEAN-8808992087830
#
imagen;https://www.worten.es//i/e6a805fee5a2b87abfe2e5e1734369db48bb198c.jpg
nombre;Smartphone MOTOROLA One (64 GB - Blanco)
precio;0,00
Referencia;MRKEAN-0723755128880
EAN;0723755128880
Marca;MOTOROLA
Modelo;One
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-motorola-one-64-gb-blanco-MRKEAN-0723755128880
#
imagen;https://www.worten.es//i/837294ae429658716b063e9e56b2d8398a9dfc77.jpg
nombre;Teléfono móvil ELARI Nanophone C (1'' - 2G - dorado)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-4627078301271
EAN;4627078301271
Marca;ELARI
Modelo;Nanophone C
Garantía;2 años
Color;dorado
Diagonal de la pantalla;1
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-elari-nanophone-c-1-2g-dorado-MRKEAN-4627078301271
#
imagen;https://www.worten.es//i/ae71ae6c2d3973ea41cf56161b9d816452af4692.jpg
nombre;Smartphone ALCATEL Pop 4S (16 GB - Negro)
precio;0,00
Referencia;MRKEAN-4894461410319
EAN;4894461410319
Marca;ALCATEL
Modelo;Pop 4S
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-alcatel-pop-4s-16-gb-negro-MRKEAN-4894461410319
#
imagen;https://www.worten.es//i/795d12f619f68bcc026b73d5e2e8d7ee4a4345db.jpg
nombre;Teléfono móvil NOKIA 105 (1.8'' - 2G - negro)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-6438158739192
EAN;6438158739192
Marca;NOKIA
Modelo;105
Garantía;2 años
Color;negro
Diagonal de la pantalla;1.8
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-nokia-105-1-8-2g-negro-MRKEAN-6438158739192
#
imagen;https://www.worten.es//i/978d07a17397fc792985c580c98e15939569b6cd.jpg
nombre;Smartphone ALCATEL Pixi 4 5'' (8 GB - Negro)
precio;0,00
Referencia;MRKEAN-4894461371498
EAN;4894461371498
Marca;ALCATEL
Modelo;Pixi 4 5''
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-alcatel-pixi-4-5-8-gb-negro-MRKEAN-4894461371498
#
imagen;https://www.worten.es//i/2ce1f50bba2f85a5e07d4755112f7feab957c8a3.jpg
nombre;Smartphone CYRUS CS 28 (5'' - 3 GB - 32 GB - Negro)
precio;0,00
Diagonal de la pantalla;5
Referencia;MRKEAN-4260366490518
EAN;4260366490518
Marca;CYRUS
Modelo;CS 28
Color;Negro
RAM;3 GB
Memoria interna;32 GB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-cyrus-cs-28-5-3-gb-32-gb-negro-MRKEAN-4260366490518
#
imagen;https://www.worten.es//i/cbc783af47ab88a68f973fe0169c374318102bc3.jpg
nombre;Smartphone ARCHOS Access 57 (5.7'' - 1 GB - 16 GB - Azul)
precio;0,00
Referencia;MRKEAN-0690590037243
EAN;0690590037243
Marca;ARCHOS
Modelo;Access 57
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-archos-access-57-5-7-1-gb-16-gb-azul-MRKEAN-0690590037243
#
imagen;https://www.worten.es//i/38b62259846507abde3d0906d23496d51c7befbb.jpg
nombre;Smartphone ALCATEL Go Play One Touch (8 GB - Blanco)
precio;0,00
Referencia;MRKEAN-4894461368924
EAN;4894461368924
Marca;ALCATEL
Modelo;Go Play One Touch
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-alcatel-go-play-one-touch-8-gb-blanco-MRKEAN-4894461368924
#
imagen;https://www.worten.es//i/b35235394dda181d0f0ab918cc7ff4f20787af90.jpg
nombre;Teléfono móvil SWITEL M170 Senior (1.77'' - Negro)
precio;0,00
Referencia;MRKEAN-7640110019788
EAN;7640110019788
Marca;SWITEL
Modelo;M170 Senior
Color;Negro
Diagonal de la pantalla;1.77
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-switel-m170-senior-1-77-negro-MRKEAN-7640110019788
#
imagen;https://www.worten.es//i/3bc6cdf47cc5f897172e748b3fcebebcc69874a8.jpg
nombre;Teléfono móvil DORO 401 (2'' - 2G - negro)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-4260117672606
EAN;4260117672606
Marca;DORO
Modelo;401
Garantía;2 años
Color;negro
Diagonal de la pantalla;2
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-doro-401-2-2g-negro-MRKEAN-4260117672606
#
imagen;https://www.worten.es//i/a675f7e743bb1d26103314dd275e05e1cf983c8f.jpg
nombre;Smartphone SONY Xperia E3 (1 GB - 4 GB - Blanco)
precio;0,00
Referencia;MRKEAN-7311271481928
EAN;7311271481928
Marca;SONY
Modelo;Xperia E3
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-sony-xperia-e3-1-gb-4-gb-blanco-MRKEAN-7311271481928
#
imagen;https://www.worten.es//i/0e041023b51c225fc7c80f26005aa6937152e1bd.jpg
nombre;Smartphone HONEYWELL ScanPal EDA50 (5'' - 2 GB - 8 GB - Negro)
precio;0,00
Sistema operativo;Android
Versión del sistema operativo;4.4
Diagonal de la pantalla;5
Resolución de la cámara trasera;5 MP
Referencia;MRKEAN-5711783171249
EAN;5711783171249
Marca;HONEYWELL
Modelo;ScanPal EDA50
Garantía;2 años
Color;Negro
RAM;2 GB
Memoria interna;8 GB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-honeywell-scanpal-eda50-5-2-gb-8-gb-negro-MRKEAN-5711783171249
#
imagen;https://www.worten.es//i/ab134678324c7d0cbbab25781b3fd4f404e61cf0.jpg
nombre;Teléfono móvil ESTAR A28 (2.8'' - 2G - blanco)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-5290028965534
EAN;5290028965534
Marca;eSTAR
Modelo;A28
Garantía;2 años
Color;blanco
Diagonal de la pantalla;2.8
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-estar-a28-2-8-2g-blanco-MRKEAN-5290028965534
#
imagen;https://www.worten.es//i/d8975867b5d45e8928b2c1876ea21d18a544c2f8.jpg
nombre;Teléfono móvil INFINIX X180 (1.77'' - 2G - negro)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-4895180709944
EAN;4895180709944
Marca;INFINIX
Modelo;X180
Garantía;2 años
Color;negro
Diagonal de la pantalla;1.77
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-infinix-x180-1-77-2g-negro-MRKEAN-4895180709944
#
imagen;https://www.worten.es//i/3ccfa3ad980956720f470a706372b1664f10a173.jpg
nombre;Smartphone MEIZU M3 Note (5.5'' - 2 GB - 16 GB - Plata)
precio;219,99
Sistema operativo;Android
Versión del sistema operativo;5.1
Procesador;Helio P10
Núcleos;Octa-Core
Velocidad del procesador;4x1.8 GHz  + 4x1 GHz
Tarjetas;SIM1 + SIM2 o SD
Radio;Sí
Diagonal de la pantalla;5.5
Tecnología de la pantalla;LTPS
Resolución de la pantalla;Full HD 1080p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;13 MP
Resolución de la cámara frontal;5 MP
Flash integrado;Sí
Grabación de vídeo;1080p@30fps
Sensores;Giroscopio | Acelerómetro | Sensor de distancia | Brújula electrónica
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;5864096
EAN;6937520011572
Marca;MEIZU
Modelo;M3 Note
Garantía;2 años
Color;Plata
Peso;163 g
Altura;15.4 cm
Ancho;7.6 cm
Profundidad;0.82 cm
RAM;2 GB
Memoria interna;16 GB
Memoria externa;258Gb
Potencia de la batería;4100 mAh
Entrada del cargador;MicroUSB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-meizu-m3-note-5-5-2-gb-16-gb-plata-5864096
##
imagen;https://www.worten.es//i/8f9b328f84fee0e769b7081f0f58542f5e07942a.jpg
nombre;iPhone 7 APPLE (4.7'' - 2 GB - 128 GB - Negro)
precio;0,00
Sistema operativo;iOS
Versión del sistema operativo;10
Procesador;A10 Fusion
Núcleos;Quad-Core
Velocidad del procesador;2.34 GHz
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;4.7
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 MP
Resolución de la cámara frontal;7 MP
Flash integrado;Sí
Grabación de vídeo;1080p HD
Sensores;Acelerómetro, sensor de luz ambiental, sensor de proximidad, sensor giroscópico de tres ejes, brújula digital, barómetro
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;MRKEAN-8033779037818
EAN;8033779037818
Marca;APPLE
Modelo;iPhone 7
Garantía;2 años
Color;Negro
RAM;2 GB
Memoria interna;128 GB
Potencia de la batería;1960 mAh
Entrada del cargador;Lightning
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-7-apple-4-7-2-gb-128-gb-negro-MRKEAN-8033779037818
#
imagen;https://www.worten.es//i/c64de8cbf1994fe3ad463fa7b530e40b1436e03e.jpg
nombre;Teléfono móvil DORO 6030 (2.4'' - 2G - negro)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-7322460069452
EAN;7322460069452
Marca;DORO
Modelo;6030
Garantía;2 años
Color;negro
Diagonal de la pantalla;2.4
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-doro-6030-2-4-2g-negro-MRKEAN-7322460069452
#
imagen;https://www.worten.es//i/2138c7cdda6f9e253abe9679add9396f8edb2346.jpg
nombre;Smartphone DORO 8035 (5'' - 2 GB - 16 GB - Azul)
precio;0,00
Referencia;MRKEAN-7322460074715
EAN;7322460074715
Marca;DORO
Modelo;8035
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-doro-8035-5-2-gb-16-gb-azul-MRKEAN-7322460074715
#
imagen;https://www.worten.es//i/94310bc76da722899233cd1eb1e33de0284e8cf6.jpg
nombre;Smartphone WIKO View (5.7'' - 3 GB - 32 GB - Negro, verde)
precio;0,00
Diagonal de la pantalla;5.7
Referencia;MRKEAN-6943279414465
EAN;6943279414465
Marca;WIKO
Modelo;View
Garantía;2 años
Color;Negro, verde
RAM;3 GB
Memoria interna;32 GB
Potencia de la batería;2900 mAh
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-wiko-view-5-7-3-gb-32-gb-negro-verde-MRKEAN-6943279414465
#
imagen;https://www.worten.es//i/bb6304534ffca85abfc8365bfa699b81c12193bb.jpg
nombre;Teléfono móvil SWISSTONE SX 567 (1.77'' - 2G - negro, rojo)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-4260117672699
EAN;4260117672699
Marca;SWISSTONE
Modelo;SX 567
Garantía;2 años
Color;negro, rojo
Diagonal de la pantalla;1.77
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-swisstone-sx-567-1-77-2g-negro-rojo-MRKEAN-4260117672699
#
imagen;https://www.worten.es//i/0a989c04588ea909d904dc249ec59075884c484d.jpg
nombre;Teléfono móvil OLYMPIA Janus (2.4'' - Negro)
precio;0,00
Referencia;MRKEAN-4030152022168
EAN;4030152022168
Marca;OLYMPIA
Modelo;Janus
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-olympia-janus-2-4-negro-MRKEAN-4030152022168
#
imagen;https://www.worten.es//i/9a432eb59ea9150c62f7e0c9cf45cfb51a3bce84.jpg
nombre;Smartphone GIGASET GS185 (5.5'' - 2 GB - 16 GB - azul)
precio;0,00
Diagonal de la pantalla;5.5
Referencia;MRKEAN-4250366854137
EAN;4250366854137
Marca;GIGASET
Modelo;GS185
Color;azul
RAM;2 GB
Memoria interna;16 GB
Potencia de la batería;4000 mAh
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-gigaset-gs185-5-5-2-gb-16-gb-azul-MRKEAN-4250366854137
#
imagen;https://www.worten.es//i/e4b5bb7ab160ab3b515463f4fa37de2317cb5e4b.jpg
nombre;Teléfono móvil BRIGMTON BTM4-N (1.77'' - 2G - negro)
precio;0,00
Bluetooth;Sí
Tipo de red;2G
Referencia;MRKEAN-8425081017990
EAN;8425081017990
Marca;BRIGMTON
Modelo;BTM4-N
Garantía;2 años
Color;negro
Diagonal de la pantalla;1.77
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-brigmton-btm4-n-1-77-2g-negro-MRKEAN-8425081017990
#
imagen;https://www.worten.es//i/7e16eb302362c367456f28979880536b67c35caa.jpg
nombre;Smartphone WIKO Y60 (5.45'' - 1 GB - 16 GB - Azul)
precio;0,00
Diagonal de la pantalla;5.45
Referencia;MRKEAN-6943279420305
EAN;6943279420305
Marca;WIKO
Modelo;Y60
Color;Azul
RAM;1 GB
Memoria interna;16 GB
Potencia de la batería;2500 mAh
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-wiko-y60-5-45-1-gb-16-gb-azul-MRKEAN-6943279420305
#
imagen;https://www.worten.es//i/02acd2a13c454304af8acfe0fcf6c6b20bace36c.jpg
nombre;Smartphone ALCATEL Pop Star (5'' - 1 GB - 8 GB - Blanco)
precio;116,99
Sistema operativo;Android
Versión del sistema operativo;Android 5.0
Procesador;Quad-core
Núcleos;Quad-Core
Velocidad del procesador;1,3 GHz
Tarjetas;SIM1 + SIM2 + SD
Radio;Sí
Diagonal de la pantalla;5'' (12.7 cm)
Tecnología de la pantalla;IPS
Resolución de la pantalla;HD 720p
Tipo de red;3G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;8 MP
Resolución de la cámara frontal;5 MP
Flash integrado;Sí
Grabación de vídeo;1080 p - 30 fps
Sensores;Sensor de Proximidad
Sensor de huellas dactilares;No
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;5660942
EAN;4894461310152
Marca;ALCATEL
Modelo;Pop Star
Garantía;2 años
Color;Blanco
Altura;141 mm
Ancho;71,5 mm
Profundidad;8,6 mm
RAM;1 GB
Memoria interna;8 GB
Memoria externa;microSD hasta 32GB
Potencia de la batería;2000 mAh
Entrada del cargador;MicroUSB
Contenido extra incluido en la caja;Cargador de CA, guía de inicio rápido
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-alcatel-pop-star-5-1-gb-8-gb-blanco-5660942
#
imagen;https://www.worten.es//i/5dec3108668e4c6f7930d8e84541c2eadd6f1194.jpg
nombre;Teléfono móvil EMPORIA Glam (2'' - 2G - negro, rojo)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-9005613136277
EAN;9005613136277
Marca;EMPORIA
Modelo;Glam
Garantía;2 años
Color;negro, rojo
Diagonal de la pantalla;2
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-emporia-glam-2-2g-negro-rojo-MRKEAN-9005613136277
#
imagen;https://www.worten.es//i/0fd4d6d937f650aa6c4d46726a95ddade96ccd6d.jpg
nombre;Smartphone SAMSUNG Galaxy S10 (8 GB - 128 GB - Rojo)
precio;0,00
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Exynos9 9820
Núcleos;Octa-Core
Velocidad del procesador;2.7 + 2.3 + 1.9 GHz
Tarjetas;SIM1 + SIM2 o SD
Radio;Sí
Diagonal de la pantalla;6.1
Tecnología de la pantalla;QHD+
Resolución de la pantalla;Dynamic Amoled
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;16 + 12 + 12MP
Resolución de la cámara frontal;10 MP
Flash integrado;Sí
Grabación de vídeo;MP4,M4V,3GP,3G2,WMV,ASF,AVI,FLV,MKV,WEBM
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;MRKEAN-8806090013720
EAN;8806090013720
Marca;SAMSUNG
Modelo;Galaxy S10
Garantía;2 años
Color;Rojo
Peso;157 g
Altura;14.9
Ancho;7.1
Profundidad;0.78
RAM;8 GB
Memoria interna;128 GB
Memoria externa;Micro SD (hasta 512GB)
Potencia de la batería;3400 mAh
Entrada del cargador;USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-s10-8-gb-128-gb-rojo-MRKEAN-8806090013720
#
imagen;https://www.worten.es//i/d6d66d862292264ac66bbd2ac8ae437d06f16912.jpg
nombre;iPhone 7 APPLE (4.7'' - 2 GB - 32 GB - Negro)
precio;0,00
Sistema operativo;iOS
Versión del sistema operativo;10
Procesador;A10 Fusion
Núcleos;Quad-Core
Velocidad del procesador;2.34 GHz
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;4.7
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 MP
Resolución de la cámara frontal;7 MP
Flash integrado;Sí
Grabación de vídeo;1080p HD
Sensores;Acelerómetro, sensor de luz ambiental, sensor de proximidad, sensor giroscópico de tres ejes, brújula digital, barómetro
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;MRKEAN-8410836242970
EAN;8410836242970
Marca;APPLE
Modelo;iPhone 7
Garantía;2 años
Color;Negro
RAM;2 GB
Memoria interna;32 GB
Potencia de la batería;1960 mAh
Entrada del cargador;Lightning
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-7-apple-4-7-2-gb-32-gb-negro-MRKEAN-8410836242970
#
imagen;https://www.worten.es//i/a5840a5e7f833ec45c389d9212b4b6bf452b6560.jpg
nombre;iPhone 7 Plus APPLE (5.5'' - 3 GB - 32 GB - Rosa Dorado)
precio;0,00
Sistema operativo;iOS
Versión del sistema operativo;10
Procesador;A10 Fusion
Núcleos;Quad-Core
Velocidad del procesador;2.34 GHz
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;5.5
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;12 + 12 MP
Resolución de la cámara frontal;7 MP
Flash integrado;Sí
Grabación de vídeo;4K@30 fps
Sensores;Acelerómetro, sensor de luz ambiental, sensor de proximidad, sensor giroscópico de tres ejes, brújula digital, barómetro
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;MRKEAN-0190198156983
EAN;0190198156983
Marca;APPLE
Modelo;iPhone 7 Plus
Garantía;2 años
Color;Rosa Dorado
RAM;3 GB
Memoria interna;32 GB
Potencia de la batería;2900 mAh
Entrada del cargador;Lightning
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-7-plus-apple-5-5-3-gb-32-gb-rosa-dorado-MRKEAN-0190198156983
#
imagen;https://www.worten.es//i/4f3ae88e8b2fbb45d5aff15c14ca4f682ca056be.jpg
nombre;Teléfono móvil BEAFON SL590 (2.4'' - 2G - negro, plata)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-9120042772411
EAN;9120042772411
Marca;BEAFON
Modelo;SL590
Garantía;2 años
Color;negro, plata
Diagonal de la pantalla;2.4
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-beafon-sl590-2-4-2g-negro-plata-MRKEAN-9120042772411
#
imagen;https://www.worten.es//i/41c27ae7b4165e5a373f230e3064a22eb34e79ef.jpg
nombre;Smartphone ORDISSIMO LeNuméro1 (5.5'' - 3 GB - 32 GB - Gris)
precio;0,00
Referencia;MRKEAN-3760179061079
EAN;3760179061079
Marca;ORDISSIMO
Modelo;LeNuméro1
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-ordissimo-lenumero1-5-5-3-gb-32-gb-gris-MRKEAN-3760179061079
#
imagen;https://www.worten.es//i/0b0f2653114785e67f62cc89095b25ef7c3bd384.jpg
nombre;Smartphone SAMSUNG Galaxy S10e (5.8'' - 6 GB - 128 GB - Verde prisma)
precio;0,00
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Exynos 9820
Núcleos;Octa-Core
Velocidad del procesador;2.7 + 2.3 + 1.9 GHz
Tarjetas;SIM1 + SIM2 o SD
Diagonal de la pantalla;5.8
Tecnología de la pantalla;Dynamic Amoled
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;12 + 16MP
Resolución de la cámara frontal;10 MP
Flash integrado;Sí
Grabación de vídeo;UHD 4K (3840 x 2160) @60fps
Sensores;Acelerómetro | barómetro | giroscopio | sensor de proximidad | Sensor de luz RGB | reconocimiento de iris | sensor geomagnético
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;MRKEAN-8033779047220
EAN;8033779047220
Marca;SAMSUNG
Modelo;Galaxy S10e
Color;Verde prisma
RAM;6 GB
Memoria interna;128 GB
Potencia de la batería;3100 mAh
Entrada del cargador;USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-s10e-5-8-6-gb-128-gb-verde-prisma-MRKEAN-8033779047220
#
imagen;https://www.worten.es//i/12a5375263cfbbca9b6d1075a3eb0ae1426df882.jpg
nombre;Teléfono móvil NOKIA 130 (1.8'' - 2G - Gris)
precio;29,99
Dual SIM;Sí
Memoria interna;8 MB
Teclado QWERTY;No
Grabación de vídeo;Sí
Bluetooth;Sí
Función GPS;No
Conexión de red inalámbrica;No
Tipo de red;2G
MMS;No
Reproductor MP3;Sí
Radio;Sí
Videollamada;No
Referencia;6335787
EAN;6438409604262
Marca;NOKIA
Modelo;130
Garantía;2 Años
Color;Gris
Peso;85 g
Altura;11.2 cm
Ancho;4.84 cm
Profundidad;1.42 cm
Autonomía en espera;Hasta 1 mes
Autonomía en conversación;Hasta 44 h
Pantalla en color;Sí
Diagonal de la pantalla;1.8'' (4.572 cm)
Resolución de la pantalla;120 x 160
Pantalla táctil;No
Contenido extra incluido en la caja;Cargador, cabo, manual
Más información;Ligação jack 3.5mm, sistema operativo  S30+, Snake Xenzia
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-nokia-130-1-8-2g-gris-6335787
#
imagen;https://www.worten.es//i/9d715610c18df0b4aa956d57d24d4335d35ebfaf.jpg
nombre;Smartphone LENOVO Moto Z (5.5'' - 4 GB - 32 GB - Blanco)
precio;0,00
Sistema operativo;Android 6.0.1
Procesador;1.8 GHz
Diagonal de la pantalla;5.5
Tecnología de la pantalla;Capacitiva
Resolución de la pantalla;2560x1440
Función GPS;Sí
Resolución de la cámara trasera;13 MP
Resolución de la cámara frontal;5 MP
Flash integrado;Sí
Sensor de huellas dactilares;Sí
Referencia;MRKEAN-6947681535473
EAN;6947681535473
Marca;LENOVO
Modelo;Moto Z
Garantía;2 años
Color;Blanco
Peso;136 g
RAM;4 GB
Memoria interna;32 GB
Memoria externa;2000 GB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-lenovo-moto-z-5-5-4-gb-32-gb-blanco-MRKEAN-6947681535473
#
imagen;https://www.worten.es//i/3a7b04328022ef520d7897ccb67980294a864116.jpg
nombre;Smartphone DORO 8040 (5'' - 2 GB - 16 GB - Negro)
precio;0,00
Sistema operativo;Android
Referencia;MRKEAN-7322460073107
EAN;7322460073107
Marca;DORO
Modelo;8040
Garantía;2 años
Color;Negro
RAM;2 GB
Memoria interna;16 GB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-doro-8040-5-2-gb-16-gb-negro-MRKEAN-7322460073107
#
imagen;https://www.worten.es//i/1f33c0a39a42ff9919878d69e5440493dfa225e2.jpg
nombre;iPhone 7 APPLE (4.7'' - 2 GB - 128 GB - Negro)
precio;0,00
Sistema operativo;iOS
Versión del sistema operativo;10
Procesador;A10 Fusion
Núcleos;Quad-Core
Velocidad del procesador;2.34 GHz
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;4.7
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 MP
Resolución de la cámara frontal;7 MP
Flash integrado;Sí
Grabación de vídeo;1080p HD
Sensores;Acelerómetro, sensor de luz ambiental, sensor de proximidad, sensor giroscópico de tres ejes, brújula digital, barómetro
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;MRKEAN-0190198068262
EAN;0190198068262
Marca;APPLE
Modelo;iPhone 7
Garantía;2 años
Color;Negro
RAM;2 GB
Memoria interna;128 GB
Memoria externa;Não
Potencia de la batería;1960 mAh
Entrada del cargador;Lightning
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-7-apple-4-7-2-gb-128-gb-negro-MRKEAN-0190198068262
#
imagen;https://www.worten.es//i/f460e3d645d75286e47595ba8b91b3f5e5348378.jpg
nombre;Smartphone MOTOROLA Moto Z2 Play (5.5'' - 4 GB - 64 GB - Dorado)
precio;519,99
Sistema operativo;Android
Versión del sistema operativo;7.1
Procesador;Qualcomm Snapdragon
Núcleos;Octa-Core
Velocidad del procesador;8 x 2.2 GHz
Tarjetas;SIM1 + SIM2 + SD
Diagonal de la pantalla;5.5
Tecnología de la pantalla;Super Amoled
Tipo de red;4G
Bluetooth;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;8 x 2.2 GHz
Resolución de la cámara frontal;5 MP
Flash integrado;Sí
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;6362459
EAN;6947681555358
Part Number;SM4487AJ1L1
Marca;MOTOROLA
Modelo;Moto Z2 Play
Garantía;2 años
Color;Dorado
Peso;143
Altura;155.8
Ancho;76
Profundidad;6.1
RAM;4 GB
Memoria interna;64 GB
Potencia de la batería;3000 mAh
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-motorola-moto-z2-play-5-5-4-gb-64-gb-dorado-6362459
#
imagen;https://www.worten.es//i/52587a23064bf2b9308496b176a2b52be221b456.jpg
nombre;Smartphone LENOVO Moto G5 Plus (5.2'' - 3 GB - 32 GB - gris)
